barcode37/rotated/barcode37_rotated.fasta.sum:contig_1_polish                                              IS3              6    0.12            6089         4912110
barcode37/rotated/barcode37_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.04            1757         4912110
barcode37/rotated/barcode37_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4912110
barcode37/rotated/barcode37_rotated.fasta.sum:contig_1_polish                                              IS5             14    0.27           13470         4912110
barcode37/rotated/barcode37_rotated.fasta.sum:barcode37_rotated.fasta                                      total           27    0.58           28479         4912110
barcode38/rotated/barcode38_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4950949
barcode38/rotated/barcode38_rotated.fasta.sum:contig_1_polish                                              IS3             41    0.96           47659         4950949
barcode38/rotated/barcode38_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.02            1059         4950949
barcode38/rotated/barcode38_rotated.fasta.sum:contig_1_polish                                              IS4              5    0.11            5370         4950949
barcode38/rotated/barcode38_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4950949
barcode38/rotated/barcode38_rotated.fasta.sum:contig_1_polish                                              IS5             27    0.51           25493         4950949
barcode38/rotated/barcode38_rotated.fasta.sum:barcode38_rotated.fasta                                      total           76    1.65           81618         4950949
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.04            2056         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS3             40    0.85           43287         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.02            1059         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.03            1756         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              IS5             22    0.39           20145         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:contig_1_polish                                              new              2    0.33           16736         5114723
barcode39/rotated/barcode39_rotated.fasta.sum:barcode39_rotated.fasta                                      total           70    1.70           87076         5114723
barcode40/rotated/barcode40_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5062811
barcode40/rotated/barcode40_rotated.fasta.sum:contig_1_polish                                              IS3             63    1.44           73126         5062811
barcode40/rotated/barcode40_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.01             282         5062811
barcode40/rotated/barcode40_rotated.fasta.sum:contig_1_polish                                              IS4              8    0.19            9727         5062811
barcode40/rotated/barcode40_rotated.fasta.sum:contig_1_polish                                              IS5             20    0.42           21206         5062811
barcode40/rotated/barcode40_rotated.fasta.sum:barcode40_rotated.fasta                                      total           93    2.09          105564         5062811
barcode41/rotated/barcode41_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4990596
barcode41/rotated/barcode41_rotated.fasta.sum:contig_1_polish                                              IS3             20    0.46           22743         4990596
barcode41/rotated/barcode41_rotated.fasta.sum:contig_1_polish                                              IS4              4    0.11            5289         4990596
barcode41/rotated/barcode41_rotated.fasta.sum:contig_1_polish                                              IS5             33    0.64           32031         4990596
barcode41/rotated/barcode41_rotated.fasta.sum:barcode41_rotated.fasta                                      total           58    1.23           61286         4990596
barcode42/rotated/barcode42_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5088932
barcode42/rotated/barcode42_rotated.fasta.sum:contig_1_polish                                              IS3             21    0.43           21910         5088932
barcode42/rotated/barcode42_rotated.fasta.sum:contig_1_polish                                              IS4              5    0.13            6749         5088932
barcode42/rotated/barcode42_rotated.fasta.sum:contig_1_polish                                              IS5             32    0.59           30094         5088932
barcode42/rotated/barcode42_rotated.fasta.sum:barcode42_rotated.fasta                                      total           59    1.18           59976         5088932
barcode43/rotated/barcode43_rotated.fasta.sum:contig_1_polish                                              IS110            3    0.07            3581         5010566
barcode43/rotated/barcode43_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5010566
barcode43/rotated/barcode43_rotated.fasta.sum:contig_1_polish                                              IS3             13    0.24           11985         5010566
barcode43/rotated/barcode43_rotated.fasta.sum:contig_1_polish                                              IS4              4    0.11            5400         5010566
barcode43/rotated/barcode43_rotated.fasta.sum:contig_1_polish                                              IS5             21    0.42           20914         5010566
barcode43/rotated/barcode43_rotated.fasta.sum:barcode43_rotated.fasta                                      total           42    0.86           43103         5010566
barcode44/rotated/barcode44_rotated.fasta.sum:contig_1_polish                                              IS110            7    0.18            8851         4969645
barcode44/rotated/barcode44_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4969645
barcode44/rotated/barcode44_rotated.fasta.sum:contig_1_polish                                              IS3             21    0.44           21737         4969645
barcode44/rotated/barcode44_rotated.fasta.sum:contig_1_polish                                              IS4              9    0.24           12025         4969645
barcode44/rotated/barcode44_rotated.fasta.sum:contig_1_polish                                              IS5             12    0.22           11058         4969645
barcode44/rotated/barcode44_rotated.fasta.sum:barcode44_rotated.fasta                                      total           50    1.10           54833         4969645
barcode45/rotated/barcode45_rotated.fasta.sum:contig_1_polish                                              IS110            2    0.05            2565         4919082
barcode45/rotated/barcode45_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4919082
barcode45/rotated/barcode45_rotated.fasta.sum:contig_1_polish                                              IS3             17    0.37           18096         4919082
barcode45/rotated/barcode45_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.04            1757         4919082
barcode45/rotated/barcode45_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4919082
barcode45/rotated/barcode45_rotated.fasta.sum:contig_1_polish                                              IS5             13    0.24           12034         4919082
barcode45/rotated/barcode45_rotated.fasta.sum:barcode45_rotated.fasta                                      total           35    0.74           36489         4919082
barcode46/rotated/barcode46_rotated.fasta.sum:contig_1_polish                                              IS110            4    0.11            5150         4815442
barcode46/rotated/barcode46_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4815442
barcode46/rotated/barcode46_rotated.fasta.sum:contig_1_polish                                              IS3             19    0.39           18677         4815442
barcode46/rotated/barcode46_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4050         4815442
barcode46/rotated/barcode46_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4815442
barcode46/rotated/barcode46_rotated.fasta.sum:contig_1_polish                                              IS5             14    0.27           12994         4815442
barcode46/rotated/barcode46_rotated.fasta.sum:barcode46_rotated.fasta                                      total           42    0.89           42847         4815442
barcode47/rotated/barcode47_rotated.fasta.sum:contig_1_polish                                              IS110            4    0.11            5150         4884168
barcode47/rotated/barcode47_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4884168
barcode47/rotated/barcode47_rotated.fasta.sum:contig_1_polish                                              IS3             20    0.41           19877         4884168
barcode47/rotated/barcode47_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4050         4884168
barcode47/rotated/barcode47_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4884168
barcode47/rotated/barcode47_rotated.fasta.sum:contig_1_polish                                              IS5             14    0.27           12994         4884168
barcode47/rotated/barcode47_rotated.fasta.sum:barcode47_rotated.fasta                                      total           43    0.90           44047         4884168
barcode48/rotated/barcode48_rotated.fasta.sum:contig_2_polish                                              IS110            1    0.03            1319         4687868
barcode48/rotated/barcode48_rotated.fasta.sum:contig_2_polish                                              IS21             1    0.03            1223         4687868
barcode48/rotated/barcode48_rotated.fasta.sum:contig_2_polish                                              IS3             11    0.28           12917         4687868
barcode48/rotated/barcode48_rotated.fasta.sum:contig_2_polish                                              IS4              1    0.03            1350         4687868
barcode48/rotated/barcode48_rotated.fasta.sum:contig_2_polish                                              IS5             14    0.30           13923         4687868
barcode48/rotated/barcode48_rotated.fasta.sum:contig_3                                                     IS3              1    0.36            1169          326601
barcode48/rotated/barcode48_rotated.fasta.sum:contig_3                                                     IS4              3    1.24            4050          326601
barcode48/rotated/barcode48_rotated.fasta.sum:contig_3                                                     IS5              2    0.53            1738          326601
barcode48/rotated/barcode48_rotated.fasta.sum:barcode48_rotated.fasta                                      total           34    0.75           37689         5014469
barcode49/rotated/barcode49_rotated.fasta.sum:contig_1_polish                                              IS110            7    0.18            8851         4970856
barcode49/rotated/barcode49_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4970856
barcode49/rotated/barcode49_rotated.fasta.sum:contig_1_polish                                              IS3             22    0.46           22915         4970856
barcode49/rotated/barcode49_rotated.fasta.sum:contig_1_polish                                              IS4              9    0.24           12025         4970856
barcode49/rotated/barcode49_rotated.fasta.sum:contig_1_polish                                              IS5             12    0.22           11059         4970856
barcode49/rotated/barcode49_rotated.fasta.sum:barcode49_rotated.fasta                                      total           51    1.13           56012         4970856
barcode50/rotated/barcode50_rotated.fasta.sum:contig_1_polish                                              IS1595           4    0.09            4288         5023804
barcode50/rotated/barcode50_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5023804
barcode50/rotated/barcode50_rotated.fasta.sum:contig_1_polish                                              IS3             35    0.72           36076         5023804
barcode50/rotated/barcode50_rotated.fasta.sum:contig_1_polish                                              IS4              8    0.21           10446         5023804
barcode50/rotated/barcode50_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5023804
barcode50/rotated/barcode50_rotated.fasta.sum:contig_1_polish                                              IS5             30    0.64           32186         5023804
barcode50/rotated/barcode50_rotated.fasta.sum:barcode50_rotated.fasta                                      total           79    1.69           85033         5023804
barcode51/rotated/barcode51_rotated.fasta.sum:contig_1_polish                                              IS110            2    0.05            2526         4921410
barcode51/rotated/barcode51_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4921410
barcode51/rotated/barcode51_rotated.fasta.sum:contig_1_polish                                              IS3              2    0.03            1464         4921410
barcode51/rotated/barcode51_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.06            2982         4921410
barcode51/rotated/barcode51_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4921410
barcode51/rotated/barcode51_rotated.fasta.sum:contig_1_polish                                              IS5             18    0.35           17174         4921410
barcode51/rotated/barcode51_rotated.fasta.sum:barcode51_rotated.fasta                                      total           27    0.53           26183         4921410
barcode52/rotated/barcode52_rotated.fasta.sum:contig_1_polish                                              IS110            2    0.05            2660         4973290
barcode52/rotated/barcode52_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4973290
barcode52/rotated/barcode52_rotated.fasta.sum:contig_1_polish                                              IS3             26    0.63           31401         4973290
barcode52/rotated/barcode52_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.06            2876         4973290
barcode52/rotated/barcode52_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4973290
barcode52/rotated/barcode52_rotated.fasta.sum:contig_1_polish                                              IS5             21    0.38           18974         4973290
barcode52/rotated/barcode52_rotated.fasta.sum:barcode52_rotated.fasta                                      total           54    1.17           57948         4973290
barcode53/rotated/barcode53_rotated.fasta.sum:contig_1_polish                                              IS110            4    0.10            5125         4921759
barcode53/rotated/barcode53_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4921759
barcode53/rotated/barcode53_rotated.fasta.sum:contig_1_polish                                              IS3              6    0.12            6089         4921759
barcode53/rotated/barcode53_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.04            1757         4921759
barcode53/rotated/barcode53_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4921759
barcode53/rotated/barcode53_rotated.fasta.sum:contig_1_polish                                              IS5             14    0.27           13471         4921759
barcode53/rotated/barcode53_rotated.fasta.sum:barcode53_rotated.fasta                                      total           27    0.58           28479         4921759
barcode54/rotated/barcode54_rotated.fasta.sum:contig_1_polish                                              IS110            2    0.05            2638         4954121
barcode54/rotated/barcode54_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4954121
barcode54/rotated/barcode54_rotated.fasta.sum:contig_1_polish                                              IS3             15    0.29           14390         4954121
barcode54/rotated/barcode54_rotated.fasta.sum:contig_1_polish                                              IS4              4    0.11            5400         4954121
barcode54/rotated/barcode54_rotated.fasta.sum:contig_1_polish                                              IS5             21    0.42           20914         4954121
barcode54/rotated/barcode54_rotated.fasta.sum:barcode54_rotated.fasta                                      total           43    0.90           44565         4954121
barcode55/rotated/barcode55_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.03            1624         4959504
barcode55/rotated/barcode55_rotated.fasta.sum:contig_1_polish                                              IS3             13    0.31           15411         4959504
barcode55/rotated/barcode55_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4050         4959504
barcode55/rotated/barcode55_rotated.fasta.sum:contig_1_polish                                              IS5             24    0.48           24010         4959504
barcode55/rotated/barcode55_rotated.fasta.sum:barcode55_rotated.fasta                                      total           41    0.91           45095         4959504
barcode56/rotated/barcode56_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4945989
barcode56/rotated/barcode56_rotated.fasta.sum:contig_1_polish                                              IS3             45    1.05           51960         4945989
barcode56/rotated/barcode56_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.04            1757         4945989
barcode56/rotated/barcode56_rotated.fasta.sum:contig_1_polish                                              IS5             27    0.53           26010         4945989
barcode56/rotated/barcode56_rotated.fasta.sum:barcode56_rotated.fasta                                      total           74    1.64           80950         4945989
barcode57/rotated/barcode57_rotated.fasta.sum:contig_1_polish                                              IS110            6    0.16            7776         4973355
barcode57/rotated/barcode57_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4973355
barcode57/rotated/barcode57_rotated.fasta.sum:contig_1_polish                                              IS3             21    0.44           21738         4973355
barcode57/rotated/barcode57_rotated.fasta.sum:contig_1_polish                                              IS4              9    0.24           12025         4973355
barcode57/rotated/barcode57_rotated.fasta.sum:contig_1_polish                                              IS5             12    0.22           11058         4973355
barcode57/rotated/barcode57_rotated.fasta.sum:barcode57_rotated.fasta                                      total           49    1.08           53759         4973355
barcode58/rotated/barcode58_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.03            1624         5004271
barcode58/rotated/barcode58_rotated.fasta.sum:contig_1_polish                                              IS3             23    0.53           26370         5004271
barcode58/rotated/barcode58_rotated.fasta.sum:contig_1_polish                                              IS4              2    0.05            2699         5004271
barcode58/rotated/barcode58_rotated.fasta.sum:contig_1_polish                                              IS5             27    0.50           24903         5004271
barcode58/rotated/barcode58_rotated.fasta.sum:barcode58_rotated.fasta                                      total           53    1.11           55596         5004271
barcode59/rotated/barcode59_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5113001
barcode59/rotated/barcode59_rotated.fasta.sum:contig_1_polish                                              IS3             17    0.37           19107         5113001
barcode59/rotated/barcode59_rotated.fasta.sum:contig_1_polish                                              IS4              5    0.13            6521         5113001
barcode59/rotated/barcode59_rotated.fasta.sum:contig_1_polish                                              IS5             40    0.78           39888         5113001
barcode59/rotated/barcode59_rotated.fasta.sum:barcode59_rotated.fasta                                      total           63    1.31           66739         5113001
barcode60/rotated/barcode60_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5113960
barcode60/rotated/barcode60_rotated.fasta.sum:contig_1_polish                                              IS3             17    0.37           19073         5113960
barcode60/rotated/barcode60_rotated.fasta.sum:contig_1_polish                                              IS4              5    0.13            6521         5113960
barcode60/rotated/barcode60_rotated.fasta.sum:contig_1_polish                                              IS5             40    0.78           39889         5113960
barcode60/rotated/barcode60_rotated.fasta.sum:barcode60_rotated.fasta                                      total           63    1.30           66706         5113960
barcode61/rotated/barcode61_rotated.fasta.sum:contig_1_polish                                              IS110            4    0.10            5053         4991673
barcode61/rotated/barcode61_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4991673
barcode61/rotated/barcode61_rotated.fasta.sum:contig_1_polish                                              IS3             12    0.24           12010         4991673
barcode61/rotated/barcode61_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4050         4991673
barcode61/rotated/barcode61_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4991673
barcode61/rotated/barcode61_rotated.fasta.sum:contig_1_polish                                              IS5             15    0.27           13411         4991673
barcode61/rotated/barcode61_rotated.fasta.sum:barcode61_rotated.fasta                                      total           36    0.73           36561         4991673
barcode62/rotated/barcode62_rotated.fasta.sum:contig_1_polish                                              IS110            7    0.18            8851         4970875
barcode62/rotated/barcode62_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4970875
barcode62/rotated/barcode62_rotated.fasta.sum:contig_1_polish                                              IS3             22    0.46           22948         4970875
barcode62/rotated/barcode62_rotated.fasta.sum:contig_1_polish                                              IS4              9    0.24           12025         4970875
barcode62/rotated/barcode62_rotated.fasta.sum:contig_1_polish                                              IS5             12    0.22           11059         4970875
barcode62/rotated/barcode62_rotated.fasta.sum:barcode62_rotated.fasta                                      total           51    1.13           56045         4970875
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS110            1    0.01             277         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS3              4    0.10            4848         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4049         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.01             264         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS5             10    0.19            9079         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:contig_1_polish                                              IS66             2    0.07            3383         4905285
barcode63/rotated/barcode63_rotated.fasta.sum:barcode63_rotated.fasta                                      total           22    0.47           23123         4905285
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS110            4    0.10            5125         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS1595           1    0.01             633         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS3              7    0.15            7292         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.04            1757         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:contig_1_polish                                              IS5             14    0.27           13470         4943873
barcode64/rotated/barcode64_rotated.fasta.sum:barcode64_rotated.fasta                                      total           29    0.61           30314         4943873
barcode65/rotated/barcode65_rotated.fasta.sum:contig_1_polish                                              IS110            2    0.05            2526         4915776
barcode65/rotated/barcode65_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4915776
barcode65/rotated/barcode65_rotated.fasta.sum:contig_1_polish                                              IS3              2    0.03            1464         4915776
barcode65/rotated/barcode65_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.06            2982         4915776
barcode65/rotated/barcode65_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4915776
barcode65/rotated/barcode65_rotated.fasta.sum:contig_1_polish                                              IS5             18    0.35           17182         4915776
barcode65/rotated/barcode65_rotated.fasta.sum:barcode65_rotated.fasta                                      total           27    0.53           26191         4915776
barcode66/rotated/barcode66_rotated.fasta.sum:contig_1_polish                                              IS110            2    0.05            2562         4914919
barcode66/rotated/barcode66_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1162         4914919
barcode66/rotated/barcode66_rotated.fasta.sum:contig_1_polish                                              IS3             12    0.30           14715         4914919
barcode66/rotated/barcode66_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4016         4914919
barcode66/rotated/barcode66_rotated.fasta.sum:contig_1_polish                                              IS5             17    0.33           15977         4914919
barcode66/rotated/barcode66_rotated.fasta.sum:barcode66_rotated.fasta                                      total           35    0.78           38432         4914919
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.04            2056         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS3             39    0.82           42121         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.02            1059         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.03            1756         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              IS5             22    0.39           20144         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:contig_1_polish                                              new              2    0.33           16736         5122863
barcode67/rotated/barcode67_rotated.fasta.sum:barcode67_rotated.fasta                                      total           69    1.68           85909         5122863
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.04            2056         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS3             39    0.82           42121         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.02            1059         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.03            1756         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              IS5             22    0.39           20143         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:contig_1_polish                                              new              2    0.33           16736         5122810
barcode68/rotated/barcode68_rotated.fasta.sum:barcode68_rotated.fasta                                      total           69    1.68           85908         5122810
barcode69/rotated/barcode69_rotated.fasta.sum:contig_1_polish                                              IS110            4    0.10            5037         4901795
barcode69/rotated/barcode69_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.03            1335         4901795
barcode69/rotated/barcode69_rotated.fasta.sum:contig_1_polish                                              IS3             14    0.26           12690         4901795
barcode69/rotated/barcode69_rotated.fasta.sum:contig_1_polish                                              IS4              4    0.08            3906         4901795
barcode69/rotated/barcode69_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         4901795
barcode69/rotated/barcode69_rotated.fasta.sum:contig_1_polish                                              IS5             16    0.29           14177         4901795
barcode69/rotated/barcode69_rotated.fasta.sum:barcode69_rotated.fasta                                      total           40    0.77           37959         4901795
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS110            1    0.01             277         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS3              4    0.10            4848         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS4              3    0.08            4049         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.01             264         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS5             10    0.18            9061         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:contig_1_polish                                              IS66             2    0.07            3383         4905128
barcode70/rotated/barcode70_rotated.fasta.sum:barcode70_rotated.fasta                                      total           22    0.47           23105         4905128
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.05            2335         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS3             37    0.72           37123         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.00             229         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS4              8    0.20           10448         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:contig_1_polish                                              IS5             35    0.82           42342         5150550
barcode71/rotated/barcode71_rotated.fasta.sum:barcode71_rotated.fasta                                      total           85    1.84           94514         5150550
barcode72/rotated/barcode72_rotated.fasta.sum:contig_1_polish                                              IS1595           3    0.06            3216         5043564
barcode72/rotated/barcode72_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5043564
barcode72/rotated/barcode72_rotated.fasta.sum:contig_1_polish                                              IS3             37    0.75           37766         5043564
barcode72/rotated/barcode72_rotated.fasta.sum:contig_1_polish                                              IS4              9    0.23           11798         5043564
barcode72/rotated/barcode72_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5043564
barcode72/rotated/barcode72_rotated.fasta.sum:contig_1_polish                                              IS5             38    0.90           45220         5043564
barcode72/rotated/barcode72_rotated.fasta.sum:barcode72_rotated.fasta                                      total           89    1.98          100037         5043564
barcode73/rotated/barcode73_rotated.fasta.sum:contig_1_polish                                              IS1595           1    0.02            1090         5122876
barcode73/rotated/barcode73_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5122876
barcode73/rotated/barcode73_rotated.fasta.sum:contig_1_polish                                              IS3             46    1.03           52511         5122876
barcode73/rotated/barcode73_rotated.fasta.sum:contig_1_polish                                              IS4             12    0.32           16213         5122876
barcode73/rotated/barcode73_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5122876
barcode73/rotated/barcode73_rotated.fasta.sum:contig_1_polish                                              IS5             59    1.36           69427         5122876
barcode73/rotated/barcode73_rotated.fasta.sum:barcode73_rotated.fasta                                      total          120    2.76          141278         5122876
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.04            2056         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS3             37    0.81           40945         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.02            1059         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS4              4    0.11            5399         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              IS5             17    0.32           16038         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:contig_1_polish                                              new              4    0.59           29720         5062819
barcode74/rotated/barcode74_rotated.fasta.sum:barcode74_rotated.fasta                                      total           67    1.92           97254         5062819
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.04            2056         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS3             39    0.82           42117         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS30             1    0.02            1059         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS4              1    0.03            1756         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS481            1    0.02             814         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              IS5             22    0.39           20145         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:contig_1_polish                                              new              2    0.33           16736         5122557
barcode75/rotated/barcode75_rotated.fasta.sum:barcode75_rotated.fasta                                      total           69    1.68           85906         5122557
barcode76/rotated/barcode76_rotated.fasta.sum:contig_1_polish                                              IS1595           2    0.04            2056         5117388
barcode76/rotated/barcode76_rotated.fasta.sum:contig_1_polish                                              IS21             1    0.02            1223         5117388
