flye/flye-barcode78/short_summary.specific.xanthomonadales_odb10.flye-barcode78.txt:  34    Fragmented  BUSCOs  (F)
flye/flye-barcode78/short_summary.specific.xanthomonadales_odb10.flye-barcode78.txt:  25    Missing     BUSCOs  (M)
flye/flye-barcode79/short_summary.specific.xanthomonadales_odb10.flye-barcode79.txt:  1095  Complete    BUSCOs  (C)
flye/flye-barcode79/short_summary.specific.xanthomonadales_odb10.flye-barcode79.txt:  35    Fragmented  BUSCOs  (F)
flye/flye-barcode79/short_summary.specific.xanthomonadales_odb10.flye-barcode79.txt:  22    Missing     BUSCOs  (M)
flye/flye-barcode80/short_summary.specific.xanthomonadales_odb10.flye-barcode80.txt:  1090  Complete    BUSCOs  (C)
flye/flye-barcode80/short_summary.specific.xanthomonadales_odb10.flye-barcode80.txt:  39    Fragmented  BUSCOs  (F)
flye/flye-barcode80/short_summary.specific.xanthomonadales_odb10.flye-barcode80.txt:  23    Missing     BUSCOs  (M)
flye/flye-barcode81/short_summary.specific.xanthomonadales_odb10.flye-barcode81.txt:  1109  Complete    BUSCOs  (C)
flye/flye-barcode81/short_summary.specific.xanthomonadales_odb10.flye-barcode81.txt:  25    Fragmented  BUSCOs  (F)
flye/flye-barcode81/short_summary.specific.xanthomonadales_odb10.flye-barcode81.txt:  18    Missing     BUSCOs  (M)
flye/flye-barcode82/short_summary.specific.xanthomonadales_odb10.flye-barcode82.txt:  1096  Complete    BUSCOs  (C)
flye/flye-barcode82/short_summary.specific.xanthomonadales_odb10.flye-barcode82.txt:  30    Fragmented  BUSCOs  (F)
flye/flye-barcode82/short_summary.specific.xanthomonadales_odb10.flye-barcode82.txt:  26    Missing     BUSCOs  (M)
flye/flye-barcode83/short_summary.specific.xanthomonadales_odb10.flye-barcode83.txt:  1083  Complete    BUSCOs  (C)
flye/flye-barcode83/short_summary.specific.xanthomonadales_odb10.flye-barcode83.txt:  38    Fragmented  BUSCOs  (F)
flye/flye-barcode83/short_summary.specific.xanthomonadales_odb10.flye-barcode83.txt:  31    Missing     BUSCOs  (M)
flye/flye-barcode84/short_summary.specific.xanthomonadales_odb10.flye-barcode84.txt:  1100  Complete    BUSCOs  (C)
flye/flye-barcode84/short_summary.specific.xanthomonadales_odb10.flye-barcode84.txt:  28    Fragmented  BUSCOs  (F)
flye/flye-barcode84/short_summary.specific.xanthomonadales_odb10.flye-barcode84.txt:  24    Missing     BUSCOs  (M)
flye/flye-barcode85/short_summary.specific.xanthomonadales_odb10.flye-barcode85.txt:  1100  Complete    BUSCOs  (C)
flye/flye-barcode85/short_summary.specific.xanthomonadales_odb10.flye-barcode85.txt:  25    Fragmented  BUSCOs  (F)
flye/flye-barcode85/short_summary.specific.xanthomonadales_odb10.flye-barcode85.txt:  27    Missing     BUSCOs  (M)
flye/flye-barcode86/short_summary.specific.xanthomonadales_odb10.flye-barcode86.txt:  1085  Complete    BUSCOs  (C)
flye/flye-barcode86/short_summary.specific.xanthomonadales_odb10.flye-barcode86.txt:  39    Fragmented  BUSCOs  (F)
flye/flye-barcode86/short_summary.specific.xanthomonadales_odb10.flye-barcode86.txt:  28    Missing     BUSCOs  (M)
flye/flye-barcode87/short_summary.specific.xanthomonadales_odb10.flye-barcode87.txt:  1092  Complete    BUSCOs  (C)
flye/flye-barcode87/short_summary.specific.xanthomonadales_odb10.flye-barcode87.txt:  34    Fragmented  BUSCOs  (F)
flye/flye-barcode87/short_summary.specific.xanthomonadales_odb10.flye-barcode87.txt:  26    Missing     BUSCOs  (M)
flye/flye-barcode88/short_summary.specific.xanthomonadales_odb10.flye-barcode88.txt:  1100  Complete    BUSCOs  (C)
flye/flye-barcode88/short_summary.specific.xanthomonadales_odb10.flye-barcode88.txt:  33    Fragmented  BUSCOs  (F)
flye/flye-barcode88/short_summary.specific.xanthomonadales_odb10.flye-barcode88.txt:  19    Missing     BUSCOs  (M)
flye/flye-barcode89/short_summary.specific.xanthomonadales_odb10.flye-barcode89.txt:  1107  Complete    BUSCOs  (C)
flye/flye-barcode89/short_summary.specific.xanthomonadales_odb10.flye-barcode89.txt:  21    Fragmented  BUSCOs  (F)
flye/flye-barcode89/short_summary.specific.xanthomonadales_odb10.flye-barcode89.txt:  24    Missing     BUSCOs  (M)
flye/flye-barcode90/short_summary.specific.xanthomonadales_odb10.flye-barcode90.txt:  1071  Complete    BUSCOs  (C)
flye/flye-barcode90/short_summary.specific.xanthomonadales_odb10.flye-barcode90.txt:  43    Fragmented  BUSCOs  (F)
flye/flye-barcode90/short_summary.specific.xanthomonadales_odb10.flye-barcode90.txt:  38    Missing     BUSCOs  (M)
flye/flye-barcode91/short_summary.specific.xanthomonadales_odb10.flye-barcode91.txt:  1100  Complete    BUSCOs  (C)
flye/flye-barcode91/short_summary.specific.xanthomonadales_odb10.flye-barcode91.txt:  30    Fragmented  BUSCOs  (F)
flye/flye-barcode91/short_summary.specific.xanthomonadales_odb10.flye-barcode91.txt:  22    Missing     BUSCOs  (M)
flye/flye-barcode92/short_summary.specific.xanthomonadales_odb10.flye-barcode92.txt:  1094  Complete    BUSCOs  (C)
flye/flye-barcode92/short_summary.specific.xanthomonadales_odb10.flye-barcode92.txt:  41    Fragmented  BUSCOs  (F)
flye/flye-barcode92/short_summary.specific.xanthomonadales_odb10.flye-barcode92.txt:  17    Missing     BUSCOs  (M)
flye/flye-barcode93/short_summary.specific.xanthomonadales_odb10.flye-barcode93.txt:  1100  Complete    BUSCOs  (C)
flye/flye-barcode93/short_summary.specific.xanthomonadales_odb10.flye-barcode93.txt:  27    Fragmented  BUSCOs  (F)
flye/flye-barcode93/short_summary.specific.xanthomonadales_odb10.flye-barcode93.txt:  25    Missing     BUSCOs  (M)
flye/flye-barcode94/short_summary.specific.xanthomonadales_odb10.flye-barcode94.txt:  1098  Complete    BUSCOs  (C)
flye/flye-barcode94/short_summary.specific.xanthomonadales_odb10.flye-barcode94.txt:  27    Fragmented  BUSCOs  (F)
flye/flye-barcode94/short_summary.specific.xanthomonadales_odb10.flye-barcode94.txt:  27    Missing     BUSCOs  (M)
flye/flye-barcode95/short_summary.specific.xanthomonadales_odb10.flye-barcode95.txt:  1098  Complete    BUSCOs  (C)
flye/flye-barcode95/short_summary.specific.xanthomonadales_odb10.flye-barcode95.txt:  32    Fragmented  BUSCOs  (F)
flye/flye-barcode95/short_summary.specific.xanthomonadales_odb10.flye-barcode95.txt:  22    Missing     BUSCOs  (M)
flye/flye-barcode96/short_summary.specific.xanthomonadales_odb10.flye-barcode96.txt:  1111  Complete    BUSCOs  (C)
flye/flye-barcode96/short_summary.specific.xanthomonadales_odb10.flye-barcode96.txt:  20    Fragmented  BUSCOs  (F)
flye/flye-barcode96/short_summary.specific.xanthomonadales_odb10.flye-barcode96.txt:  21    Missing     BUSCOs  (M)
medaka/medaka-barcode01/short_summary.specific.xanthomonadales_odb10.medaka-barcode01.txt:  1140  Complete    BUSCOs  (C)
medaka/medaka-barcode01/short_summary.specific.xanthomonadales_odb10.medaka-barcode01.txt:  7     Fragmented  BUSCOs  (F)
medaka/medaka-barcode01/short_summary.specific.xanthomonadales_odb10.medaka-barcode01.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode02/short_summary.specific.xanthomonadales_odb10.medaka-barcode02.txt:  1095  Complete    BUSCOs  (C)
medaka/medaka-barcode02/short_summary.specific.xanthomonadales_odb10.medaka-barcode02.txt:  33    Fragmented  BUSCOs  (F)
medaka/medaka-barcode02/short_summary.specific.xanthomonadales_odb10.medaka-barcode02.txt:  24    Missing     BUSCOs  (M)
medaka/medaka-barcode03/short_summary.specific.xanthomonadales_odb10.medaka-barcode03.txt:  1147  Complete    BUSCOs  (C)
medaka/medaka-barcode03/short_summary.specific.xanthomonadales_odb10.medaka-barcode03.txt:  0     Fragmented  BUSCOs  (F)
medaka/medaka-barcode03/short_summary.specific.xanthomonadales_odb10.medaka-barcode03.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode04/short_summary.specific.xanthomonadales_odb10.medaka-barcode04.txt:  1148  Complete    BUSCOs  (C)
medaka/medaka-barcode04/short_summary.specific.xanthomonadales_odb10.medaka-barcode04.txt:  2     Fragmented  BUSCOs  (F)
medaka/medaka-barcode04/short_summary.specific.xanthomonadales_odb10.medaka-barcode04.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode05/short_summary.specific.xanthomonadales_odb10.medaka-barcode05.txt:  1136  Complete    BUSCOs  (C)
medaka/medaka-barcode05/short_summary.specific.xanthomonadales_odb10.medaka-barcode05.txt:  11    Fragmented  BUSCOs  (F)
medaka/medaka-barcode05/short_summary.specific.xanthomonadales_odb10.medaka-barcode05.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode06/short_summary.specific.xanthomonadales_odb10.medaka-barcode06.txt:  1143  Complete    BUSCOs  (C)
medaka/medaka-barcode06/short_summary.specific.xanthomonadales_odb10.medaka-barcode06.txt:  5     Fragmented  BUSCOs  (F)
medaka/medaka-barcode06/short_summary.specific.xanthomonadales_odb10.medaka-barcode06.txt:  4     Missing     BUSCOs  (M)
medaka/medaka-barcode07/short_summary.specific.xanthomonadales_odb10.medaka-barcode07.txt:  1136  Complete    BUSCOs  (C)
medaka/medaka-barcode07/short_summary.specific.xanthomonadales_odb10.medaka-barcode07.txt:  9     Fragmented  BUSCOs  (F)
medaka/medaka-barcode07/short_summary.specific.xanthomonadales_odb10.medaka-barcode07.txt:  7     Missing     BUSCOs  (M)
medaka/medaka-barcode08/short_summary.specific.xanthomonadales_odb10.medaka-barcode08.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode08/short_summary.specific.xanthomonadales_odb10.medaka-barcode08.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode08/short_summary.specific.xanthomonadales_odb10.medaka-barcode08.txt:  7     Missing     BUSCOs  (M)
medaka/medaka-barcode09/short_summary.specific.xanthomonadales_odb10.medaka-barcode09.txt:  1119  Complete    BUSCOs  (C)
medaka/medaka-barcode09/short_summary.specific.xanthomonadales_odb10.medaka-barcode09.txt:  16    Fragmented  BUSCOs  (F)
medaka/medaka-barcode09/short_summary.specific.xanthomonadales_odb10.medaka-barcode09.txt:  17    Missing     BUSCOs  (M)
medaka/medaka-barcode10/short_summary.specific.xanthomonadales_odb10.medaka-barcode10.txt:  1131  Complete    BUSCOs  (C)
medaka/medaka-barcode10/short_summary.specific.xanthomonadales_odb10.medaka-barcode10.txt:  14    Fragmented  BUSCOs  (F)
medaka/medaka-barcode10/short_summary.specific.xanthomonadales_odb10.medaka-barcode10.txt:  7     Missing     BUSCOs  (M)
medaka/medaka-barcode11/short_summary.specific.xanthomonadales_odb10.medaka-barcode11.txt:  1143  Complete    BUSCOs  (C)
medaka/medaka-barcode11/short_summary.specific.xanthomonadales_odb10.medaka-barcode11.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode11/short_summary.specific.xanthomonadales_odb10.medaka-barcode11.txt:  6     Missing     BUSCOs  (M)
medaka/medaka-barcode12/short_summary.specific.xanthomonadales_odb10.medaka-barcode12.txt:  1137  Complete    BUSCOs  (C)
medaka/medaka-barcode12/short_summary.specific.xanthomonadales_odb10.medaka-barcode12.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode12/short_summary.specific.xanthomonadales_odb10.medaka-barcode12.txt:  7     Missing     BUSCOs  (M)
medaka/medaka-barcode13/short_summary.specific.xanthomonadales_odb10.medaka-barcode13.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode13/short_summary.specific.xanthomonadales_odb10.medaka-barcode13.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode13/short_summary.specific.xanthomonadales_odb10.medaka-barcode13.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode14/short_summary.specific.xanthomonadales_odb10.medaka-barcode14.txt:  1146  Complete    BUSCOs  (C)
medaka/medaka-barcode14/short_summary.specific.xanthomonadales_odb10.medaka-barcode14.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode14/short_summary.specific.xanthomonadales_odb10.medaka-barcode14.txt:  3     Missing     BUSCOs  (M)
medaka/medaka-barcode15/short_summary.specific.xanthomonadales_odb10.medaka-barcode15.txt:  1144  Complete    BUSCOs  (C)
medaka/medaka-barcode15/short_summary.specific.xanthomonadales_odb10.medaka-barcode15.txt:  5     Fragmented  BUSCOs  (F)
medaka/medaka-barcode15/short_summary.specific.xanthomonadales_odb10.medaka-barcode15.txt:  3     Missing     BUSCOs  (M)
medaka/medaka-barcode16/short_summary.specific.xanthomonadales_odb10.medaka-barcode16.txt:  1144  Complete    BUSCOs  (C)
medaka/medaka-barcode16/short_summary.specific.xanthomonadales_odb10.medaka-barcode16.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode16/short_summary.specific.xanthomonadales_odb10.medaka-barcode16.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode17/short_summary.specific.xanthomonadales_odb10.medaka-barcode17.txt:  1139  Complete    BUSCOs  (C)
medaka/medaka-barcode17/short_summary.specific.xanthomonadales_odb10.medaka-barcode17.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode17/short_summary.specific.xanthomonadales_odb10.medaka-barcode17.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode18/short_summary.specific.xanthomonadales_odb10.medaka-barcode18.txt:  1141  Complete    BUSCOs  (C)
medaka/medaka-barcode18/short_summary.specific.xanthomonadales_odb10.medaka-barcode18.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode18/short_summary.specific.xanthomonadales_odb10.medaka-barcode18.txt:  3     Missing     BUSCOs  (M)
medaka/medaka-barcode19/short_summary.specific.xanthomonadales_odb10.medaka-barcode19.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode19/short_summary.specific.xanthomonadales_odb10.medaka-barcode19.txt:  7     Fragmented  BUSCOs  (F)
medaka/medaka-barcode19/short_summary.specific.xanthomonadales_odb10.medaka-barcode19.txt:  3     Missing     BUSCOs  (M)
medaka/medaka-barcode20/short_summary.specific.xanthomonadales_odb10.medaka-barcode20.txt:  1129  Complete    BUSCOs  (C)
medaka/medaka-barcode20/short_summary.specific.xanthomonadales_odb10.medaka-barcode20.txt:  13    Fragmented  BUSCOs  (F)
medaka/medaka-barcode20/short_summary.specific.xanthomonadales_odb10.medaka-barcode20.txt:  10    Missing     BUSCOs  (M)
medaka/medaka-barcode21/short_summary.specific.xanthomonadales_odb10.medaka-barcode21.txt:  1139  Complete    BUSCOs  (C)
medaka/medaka-barcode21/short_summary.specific.xanthomonadales_odb10.medaka-barcode21.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode21/short_summary.specific.xanthomonadales_odb10.medaka-barcode21.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode22/short_summary.specific.xanthomonadales_odb10.medaka-barcode22.txt:  1140  Complete    BUSCOs  (C)
medaka/medaka-barcode22/short_summary.specific.xanthomonadales_odb10.medaka-barcode22.txt:  7     Fragmented  BUSCOs  (F)
medaka/medaka-barcode22/short_summary.specific.xanthomonadales_odb10.medaka-barcode22.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode23/short_summary.specific.xanthomonadales_odb10.medaka-barcode23.txt:  1147  Complete    BUSCOs  (C)
medaka/medaka-barcode23/short_summary.specific.xanthomonadales_odb10.medaka-barcode23.txt:  5     Fragmented  BUSCOs  (F)
medaka/medaka-barcode23/short_summary.specific.xanthomonadales_odb10.medaka-barcode23.txt:  0     Missing     BUSCOs  (M)
medaka/medaka-barcode24/short_summary.specific.xanthomonadales_odb10.medaka-barcode24.txt:  1143  Complete    BUSCOs  (C)
medaka/medaka-barcode24/short_summary.specific.xanthomonadales_odb10.medaka-barcode24.txt:  4     Fragmented  BUSCOs  (F)
medaka/medaka-barcode24/short_summary.specific.xanthomonadales_odb10.medaka-barcode24.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode25/short_summary.specific.xanthomonadales_odb10.medaka-barcode25.txt:  1141  Complete    BUSCOs  (C)
medaka/medaka-barcode25/short_summary.specific.xanthomonadales_odb10.medaka-barcode25.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode25/short_summary.specific.xanthomonadales_odb10.medaka-barcode25.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode26/short_summary.specific.xanthomonadales_odb10.medaka-barcode26.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode26/short_summary.specific.xanthomonadales_odb10.medaka-barcode26.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode26/short_summary.specific.xanthomonadales_odb10.medaka-barcode26.txt:  4     Missing     BUSCOs  (M)
medaka/medaka-barcode27/short_summary.specific.xanthomonadales_odb10.medaka-barcode27.txt:  1135  Complete    BUSCOs  (C)
medaka/medaka-barcode27/short_summary.specific.xanthomonadales_odb10.medaka-barcode27.txt:  9     Fragmented  BUSCOs  (F)
medaka/medaka-barcode27/short_summary.specific.xanthomonadales_odb10.medaka-barcode27.txt:  8     Missing     BUSCOs  (M)
medaka/medaka-barcode28/short_summary.specific.xanthomonadales_odb10.medaka-barcode28.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode28/short_summary.specific.xanthomonadales_odb10.medaka-barcode28.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode28/short_summary.specific.xanthomonadales_odb10.medaka-barcode28.txt:  4     Missing     BUSCOs  (M)
medaka/medaka-barcode29/short_summary.specific.xanthomonadales_odb10.medaka-barcode29.txt:  1148  Complete    BUSCOs  (C)
medaka/medaka-barcode29/short_summary.specific.xanthomonadales_odb10.medaka-barcode29.txt:  4     Fragmented  BUSCOs  (F)
medaka/medaka-barcode29/short_summary.specific.xanthomonadales_odb10.medaka-barcode29.txt:  0     Missing     BUSCOs  (M)
medaka/medaka-barcode30/short_summary.specific.xanthomonadales_odb10.medaka-barcode30.txt:  1125  Complete    BUSCOs  (C)
medaka/medaka-barcode30/short_summary.specific.xanthomonadales_odb10.medaka-barcode30.txt:  17    Fragmented  BUSCOs  (F)
medaka/medaka-barcode30/short_summary.specific.xanthomonadales_odb10.medaka-barcode30.txt:  10    Missing     BUSCOs  (M)
medaka/medaka-barcode31/short_summary.specific.xanthomonadales_odb10.medaka-barcode31.txt:  1127  Complete    BUSCOs  (C)
medaka/medaka-barcode31/short_summary.specific.xanthomonadales_odb10.medaka-barcode31.txt:  14    Fragmented  BUSCOs  (F)
medaka/medaka-barcode31/short_summary.specific.xanthomonadales_odb10.medaka-barcode31.txt:  11    Missing     BUSCOs  (M)
medaka/medaka-barcode32/short_summary.specific.xanthomonadales_odb10.medaka-barcode32.txt:  1146  Complete    BUSCOs  (C)
medaka/medaka-barcode32/short_summary.specific.xanthomonadales_odb10.medaka-barcode32.txt:  2     Fragmented  BUSCOs  (F)
medaka/medaka-barcode32/short_summary.specific.xanthomonadales_odb10.medaka-barcode32.txt:  4     Missing     BUSCOs  (M)
medaka/medaka-barcode33/short_summary.specific.xanthomonadales_odb10.medaka-barcode33.txt:  1141  Complete    BUSCOs  (C)
medaka/medaka-barcode33/short_summary.specific.xanthomonadales_odb10.medaka-barcode33.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode33/short_summary.specific.xanthomonadales_odb10.medaka-barcode33.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode34/short_summary.specific.xanthomonadales_odb10.medaka-barcode34.txt:  1143  Complete    BUSCOs  (C)
medaka/medaka-barcode34/short_summary.specific.xanthomonadales_odb10.medaka-barcode34.txt:  4     Fragmented  BUSCOs  (F)
medaka/medaka-barcode34/short_summary.specific.xanthomonadales_odb10.medaka-barcode34.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode35/short_summary.specific.xanthomonadales_odb10.medaka-barcode35.txt:  1140  Complete    BUSCOs  (C)
medaka/medaka-barcode35/short_summary.specific.xanthomonadales_odb10.medaka-barcode35.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode35/short_summary.specific.xanthomonadales_odb10.medaka-barcode35.txt:  4     Missing     BUSCOs  (M)
medaka/medaka-barcode36/short_summary.specific.xanthomonadales_odb10.medaka-barcode36.txt:  1148  Complete    BUSCOs  (C)
medaka/medaka-barcode36/short_summary.specific.xanthomonadales_odb10.medaka-barcode36.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode36/short_summary.specific.xanthomonadales_odb10.medaka-barcode36.txt:  1     Missing     BUSCOs  (M)
medaka/medaka-barcode37/short_summary.specific.xanthomonadales_odb10.medaka-barcode37.txt:  1148  Complete    BUSCOs  (C)
medaka/medaka-barcode37/short_summary.specific.xanthomonadales_odb10.medaka-barcode37.txt:  2     Fragmented  BUSCOs  (F)
medaka/medaka-barcode37/short_summary.specific.xanthomonadales_odb10.medaka-barcode37.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode38/short_summary.specific.xanthomonadales_odb10.medaka-barcode38.txt:  1136  Complete    BUSCOs  (C)
medaka/medaka-barcode38/short_summary.specific.xanthomonadales_odb10.medaka-barcode38.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode38/short_summary.specific.xanthomonadales_odb10.medaka-barcode38.txt:  8     Missing     BUSCOs  (M)
medaka/medaka-barcode39/short_summary.specific.xanthomonadales_odb10.medaka-barcode39.txt:  1144  Complete    BUSCOs  (C)
medaka/medaka-barcode39/short_summary.specific.xanthomonadales_odb10.medaka-barcode39.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode39/short_summary.specific.xanthomonadales_odb10.medaka-barcode39.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode40/short_summary.specific.xanthomonadales_odb10.medaka-barcode40.txt:  1092  Complete    BUSCOs  (C)
medaka/medaka-barcode40/short_summary.specific.xanthomonadales_odb10.medaka-barcode40.txt:  38    Fragmented  BUSCOs  (F)
medaka/medaka-barcode40/short_summary.specific.xanthomonadales_odb10.medaka-barcode40.txt:  22    Missing     BUSCOs  (M)
medaka/medaka-barcode41/short_summary.specific.xanthomonadales_odb10.medaka-barcode41.txt:  1113  Complete    BUSCOs  (C)
medaka/medaka-barcode41/short_summary.specific.xanthomonadales_odb10.medaka-barcode41.txt:  22    Fragmented  BUSCOs  (F)
medaka/medaka-barcode41/short_summary.specific.xanthomonadales_odb10.medaka-barcode41.txt:  17    Missing     BUSCOs  (M)
medaka/medaka-barcode42/short_summary.specific.xanthomonadales_odb10.medaka-barcode42.txt:  1146  Complete    BUSCOs  (C)
medaka/medaka-barcode42/short_summary.specific.xanthomonadales_odb10.medaka-barcode42.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode42/short_summary.specific.xanthomonadales_odb10.medaka-barcode42.txt:  3     Missing     BUSCOs  (M)
medaka/medaka-barcode43/short_summary.specific.xanthomonadales_odb10.medaka-barcode43.txt:  1144  Complete    BUSCOs  (C)
medaka/medaka-barcode43/short_summary.specific.xanthomonadales_odb10.medaka-barcode43.txt:  6     Fragmented  BUSCOs  (F)
medaka/medaka-barcode43/short_summary.specific.xanthomonadales_odb10.medaka-barcode43.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode44/short_summary.specific.xanthomonadales_odb10.medaka-barcode44.txt:  1150  Complete    BUSCOs  (C)
medaka/medaka-barcode44/short_summary.specific.xanthomonadales_odb10.medaka-barcode44.txt:  1     Fragmented  BUSCOs  (F)
medaka/medaka-barcode44/short_summary.specific.xanthomonadales_odb10.medaka-barcode44.txt:  1     Missing     BUSCOs  (M)
medaka/medaka-barcode45/short_summary.specific.xanthomonadales_odb10.medaka-barcode45.txt:  1145  Complete    BUSCOs  (C)
medaka/medaka-barcode45/short_summary.specific.xanthomonadales_odb10.medaka-barcode45.txt:  4     Fragmented  BUSCOs  (F)
medaka/medaka-barcode45/short_summary.specific.xanthomonadales_odb10.medaka-barcode45.txt:  3     Missing     BUSCOs  (M)
medaka/medaka-barcode46/short_summary.specific.xanthomonadales_odb10.medaka-barcode46.txt:  1134  Complete    BUSCOs  (C)
medaka/medaka-barcode46/short_summary.specific.xanthomonadales_odb10.medaka-barcode46.txt:  9     Fragmented  BUSCOs  (F)
medaka/medaka-barcode46/short_summary.specific.xanthomonadales_odb10.medaka-barcode46.txt:  9     Missing     BUSCOs  (M)
medaka/medaka-barcode47/short_summary.specific.xanthomonadales_odb10.medaka-barcode47.txt:  1137  Complete    BUSCOs  (C)
medaka/medaka-barcode47/short_summary.specific.xanthomonadales_odb10.medaka-barcode47.txt:  10    Fragmented  BUSCOs  (F)
medaka/medaka-barcode47/short_summary.specific.xanthomonadales_odb10.medaka-barcode47.txt:  5     Missing     BUSCOs  (M)
medaka/medaka-barcode48/short_summary.specific.xanthomonadales_odb10.medaka-barcode48.txt:  1108  Complete    BUSCOs  (C)
medaka/medaka-barcode48/short_summary.specific.xanthomonadales_odb10.medaka-barcode48.txt:  24    Fragmented  BUSCOs  (F)
medaka/medaka-barcode48/short_summary.specific.xanthomonadales_odb10.medaka-barcode48.txt:  20    Missing     BUSCOs  (M)
medaka/medaka-barcode49/short_summary.specific.xanthomonadales_odb10.medaka-barcode49.txt:  1150  Complete    BUSCOs  (C)
medaka/medaka-barcode49/short_summary.specific.xanthomonadales_odb10.medaka-barcode49.txt:  1     Fragmented  BUSCOs  (F)
medaka/medaka-barcode49/short_summary.specific.xanthomonadales_odb10.medaka-barcode49.txt:  1     Missing     BUSCOs  (M)
medaka/medaka-barcode50/short_summary.specific.xanthomonadales_odb10.medaka-barcode50.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode50/short_summary.specific.xanthomonadales_odb10.medaka-barcode50.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode50/short_summary.specific.xanthomonadales_odb10.medaka-barcode50.txt:  7     Missing     BUSCOs  (M)
medaka/medaka-barcode51/short_summary.specific.xanthomonadales_odb10.medaka-barcode51.txt:  1143  Complete    BUSCOs  (C)
medaka/medaka-barcode51/short_summary.specific.xanthomonadales_odb10.medaka-barcode51.txt:  3     Fragmented  BUSCOs  (F)
medaka/medaka-barcode51/short_summary.specific.xanthomonadales_odb10.medaka-barcode51.txt:  6     Missing     BUSCOs  (M)
medaka/medaka-barcode52/short_summary.specific.xanthomonadales_odb10.medaka-barcode52.txt:  1132  Complete    BUSCOs  (C)
medaka/medaka-barcode52/short_summary.specific.xanthomonadales_odb10.medaka-barcode52.txt:  13    Fragmented  BUSCOs  (F)
medaka/medaka-barcode52/short_summary.specific.xanthomonadales_odb10.medaka-barcode52.txt:  7     Missing     BUSCOs  (M)
medaka/medaka-barcode53/short_summary.specific.xanthomonadales_odb10.medaka-barcode53.txt:  1125  Complete    BUSCOs  (C)
medaka/medaka-barcode53/short_summary.specific.xanthomonadales_odb10.medaka-barcode53.txt:  21    Fragmented  BUSCOs  (F)
medaka/medaka-barcode53/short_summary.specific.xanthomonadales_odb10.medaka-barcode53.txt:  6     Missing     BUSCOs  (M)
medaka/medaka-barcode54/short_summary.specific.xanthomonadales_odb10.medaka-barcode54.txt:  1142  Complete    BUSCOs  (C)
medaka/medaka-barcode54/short_summary.specific.xanthomonadales_odb10.medaka-barcode54.txt:  8     Fragmented  BUSCOs  (F)
medaka/medaka-barcode54/short_summary.specific.xanthomonadales_odb10.medaka-barcode54.txt:  2     Missing     BUSCOs  (M)
medaka/medaka-barcode55/short_summary.specific.xanthomonadales_odb10.medaka-barcode55.txt:  1140  Complete    BUSCOs  (C)
medaka/medaka-barcode55/short_summary.specific.xanthomonadales_odb10.medaka-barcode55.txt:  7     Fragmented  BUSCOs  (F)
medaka/medaka-barcode55/short_summary.specific.xanthomonadales_odb10.medaka-barcode55.txt:  5     Missing     BUSCOs  (M)
